2016-04-05 10:27:55.851 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if org.eclipse.osgi_3.10.100.v20150529-1857.jar required
2016-04-05 10:27:55.851 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if org.eclipse.swt.cocoa.macosx.x86_64_3.104.0.v20150528-0211.jar required
2016-04-05 10:27:55.851 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if org.eclipse.swt_3.104.0.v20150528-0211.jar required
2016-04-05 10:27:55.851 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if org.h2_1.3.172.jar required
2016-04-05 10:27:55.851 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if org.slf4j.api_1.6.4.jar required
2016-04-05 10:27:55.863 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if org.slf4j.log4j_1.6.4.jar required
2016-04-05 10:27:55.864 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if osgi.enterprise_4.2.0.v201108120515.jar required
2016-04-05 10:27:55.864 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if projectlombok_1.16.0.jar required
2016-04-05 10:27:55.866 [Thread-2] INFO  c.i.b.bootstrap.BootstrapApplication - onStart - normal start-up nothing changed...
2016-04-05 10:27:55.866 [Thread-2] INFO  c.i.b.bootstrap.BootstrapApplication - onStart - running starter
2016-04-05 10:27:56.130 [builder] WARN  m.cl - c - Using xul @ /Users/lucywilliams/Desktop/import.io.app/Contents/Resources/Java/xulrunner-versions/24/xulrunner
2016-04-05 10:28:09.060 [SWT Thread] WARN  m.bw - run - Cannot get favicon
java.lang.InterruptedException: null
	at java.util.concurrent.FutureTask.awaitDone(FutureTask.java:404) ~[na:1.8.0_40]
	at java.util.concurrent.FutureTask.get(FutureTask.java:191) ~[na:1.8.0_40]
	at m.ca.run(Unknown Source) ~[na:na]
	at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:511) ~[na:1.8.0_40]
	at java.util.concurrent.FutureTask.run(FutureTask.java:266) ~[na:1.8.0_40]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142) ~[na:1.8.0_40]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617) ~[na:1.8.0_40]
	at java.lang.Thread.run(Thread.java:745) ~[na:1.8.0_40]
2016-04-05 10:29:17.565 [SWT Thread] INFO  c.i.builder.bootstrap.ui.SwtUI - stop - Stopping the event loop
